REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2025/01/19 02:15:00,6060.3,68.67,TRADE
NSW1,2025/01/19 02:20:00,6137.33,68.19,TRADE
NSW1,2025/01/19 02:25:00,6078.52,57.01,TRADE
NSW1,2025/01/19 02:30:00,6058.87,50.96,TRADE
NSW1,2025/01/19 02:35:00,6091.08,56.98,TRADE
NSW1,2025/01/19 02:40:00,6126.06,56.98,TRADE
NSW1,2025/01/19 02:45:00,6145.85,56.98,TRADE
NSW1,2025/01/19 02:50:00,5994.72,50.67,TRADE
NSW1,2025/01/19 02:55:00,6055.55,57.01,TRADE
NSW1,2025/01/19 03:00:00,5951.58,40.90,TRADE
NSW1,2025/01/19 03:05:00,5998.38,56.98,TRADE
NSW1,2025/01/19 03:10:00,6030.28,56.98,TRADE
NSW1,2025/01/19 03:15:00,5997.9,56.98,TRADE
NSW1,2025/01/19 03:20:00,5989.76,56.98,TRADE
NSW1,2025/01/19 03:25:00,5943.98,56.98,TRADE
NSW1,2025/01/19 03:30:00,6016.24,57.03,TRADE
NSW1,2025/01/19 03:35:00,5932.72,56.98,TRADE
NSW1,2025/01/19 03:40:00,5945.46,57.01,TRADE
NSW1,2025/01/19 03:45:00,5849.91,57.01,TRADE
NSW1,2025/01/19 03:50:00,5946.73,57.01,TRADE
NSW1,2025/01/19 03:55:00,5871.81,57.01,TRADE
NSW1,2025/01/19 04:00:00,5893.35,68.89,TRADE
NSW1,2025/01/19 04:05:00,5968.94,73.61,TRADE
NSW1,2025/01/19 04:10:00,5975.45,73.61,TRADE
NSW1,2025/01/19 04:15:00,5983.62,76,TRADE
NSW1,2025/01/19 04:20:00,5984.48,76.72,TRADE
NSW1,2025/01/19 04:25:00,6044.8,76,TRADE
NSW1,2025/01/19 04:30:00,5996.51,76,TRADE
NSW1,2025/01/19 04:35:00,6047.75,75.90,TRADE
NSW1,2025/01/19 04:40:00,5987.93,72.68,TRADE
NSW1,2025/01/19 04:45:00,5978.29,75.90,TRADE
NSW1,2025/01/19 04:50:00,6022.57,75.90,TRADE
NSW1,2025/01/19 04:55:00,6059.36,76,TRADE
NSW1,2025/01/19 05:00:00,6057.06,75.90,TRADE
NSW1,2025/01/19 05:05:00,6010.59,75.90,TRADE
NSW1,2025/01/19 05:10:00,6047.19,76,TRADE
NSW1,2025/01/19 05:15:00,6107.68,71.83,TRADE
NSW1,2025/01/19 05:20:00,6118.14,66.79,TRADE
NSW1,2025/01/19 05:25:00,6028.83,57.01,TRADE
NSW1,2025/01/19 05:30:00,6079.78,57.01,TRADE
NSW1,2025/01/19 05:35:00,5993.83,57.01,TRADE
NSW1,2025/01/19 05:40:00,6020.92,57.01,TRADE
NSW1,2025/01/19 05:45:00,6021.01,53.71,TRADE
NSW1,2025/01/19 05:50:00,5973.5,50.61,TRADE
NSW1,2025/01/19 05:55:00,5967.29,40.28,TRADE
NSW1,2025/01/19 06:00:00,5900.77,13.41,TRADE
NSW1,2025/01/19 06:05:00,5923.33,31.40,TRADE
NSW1,2025/01/19 06:10:00,5916.96,31.73,TRADE
NSW1,2025/01/19 06:15:00,5959.98,29.65,TRADE
NSW1,2025/01/19 06:20:00,5940.72,-14.99,TRADE
NSW1,2025/01/19 06:25:00,5856.11,-23,TRADE
NSW1,2025/01/19 06:30:00,5841.63,-31.01,TRADE
NSW1,2025/01/19 06:35:00,5775.32,-32.15,TRADE
NSW1,2025/01/19 06:40:00,5851.88,-31.52,TRADE
NSW1,2025/01/19 06:45:00,5728.26,-31.50,TRADE
NSW1,2025/01/19 06:50:00,5640.36,-30.96,TRADE
NSW1,2025/01/19 06:55:00,5674.44,-30.98,TRADE
NSW1,2025/01/19 07:00:00,5613.34,-31.39,TRADE
NSW1,2025/01/19 07:05:00,5660.43,-30.95,TRADE
NSW1,2025/01/19 07:10:00,5852.28,-31.01,TRADE
NSW1,2025/01/19 07:15:00,5859.5,-30.58,TRADE
NSW1,2025/01/19 07:20:00,5778.22,-30,TRADE
NSW1,2025/01/19 07:25:00,5693.6,-31.17,TRADE
NSW1,2025/01/19 07:30:00,5630.48,-33.01,TRADE
NSW1,2025/01/19 07:35:00,5549.69,-32.85,TRADE
NSW1,2025/01/19 07:40:00,5524.2,-31.86,TRADE
NSW1,2025/01/19 07:45:00,5550.19,-31.64,TRADE
NSW1,2025/01/19 07:50:00,5450.24,-33,TRADE
NSW1,2025/01/19 07:55:00,5375.24,-35.21,TRADE
NSW1,2025/01/19 08:00:00,5355.25,-33.01,TRADE
NSW1,2025/01/19 08:05:00,5388.27,-33,TRADE
NSW1,2025/01/19 08:10:00,5425.25,-33.01,TRADE
NSW1,2025/01/19 08:15:00,5448.93,-33.01,TRADE
NSW1,2025/01/19 08:20:00,5408.92,-33.01,TRADE
NSW1,2025/01/19 08:25:00,5339.09,-35.03,TRADE
NSW1,2025/01/19 08:30:00,5405.51,-33.94,TRADE
NSW1,2025/01/19 08:35:00,5328.23,-34.70,TRADE
NSW1,2025/01/19 08:40:00,5432.92,-35.68,TRADE
NSW1,2025/01/19 08:45:00,5396.14,-35,TRADE
NSW1,2025/01/19 08:50:00,5380.32,-33.49,TRADE
NSW1,2025/01/19 08:55:00,5347.99,-36.22,TRADE
NSW1,2025/01/19 09:00:00,5355,-36.13,TRADE
NSW1,2025/01/19 09:05:00,5309.88,-36.66,TRADE
NSW1,2025/01/19 09:10:00,5489.02,-35,TRADE
NSW1,2025/01/19 09:15:00,5418.33,-35.19,TRADE
NSW1,2025/01/19 09:20:00,5326.64,-39.87,TRADE
NSW1,2025/01/19 09:25:00,5252.33,-38.46,TRADE
NSW1,2025/01/19 09:30:00,5209.68,-38.36,TRADE
NSW1,2025/01/19 09:35:00,5146.3,-38.80,TRADE
NSW1,2025/01/19 09:40:00,5121.14,-38.90,TRADE
NSW1,2025/01/19 09:45:00,5117.05,-37.07,TRADE
NSW1,2025/01/19 09:50:00,5033.99,-38.93,TRADE
NSW1,2025/01/19 09:55:00,5062.37,-39.12,TRADE
NSW1,2025/01/19 10:00:00,5087.44,-36.80,TRADE
NSW1,2025/01/19 10:05:00,4963.33,-36.95,TRADE
NSW1,2025/01/19 10:10:00,5115.96,-36.05,TRADE
NSW1,2025/01/19 10:15:00,4993.94,-36.79,TRADE
NSW1,2025/01/19 10:20:00,5039.63,-39.67,TRADE
NSW1,2025/01/19 10:25:00,5048.28,-36.81,TRADE
NSW1,2025/01/19 10:30:00,5041.75,-37.83,TRADE
NSW1,2025/01/19 10:35:00,4989.72,-38.89,TRADE
NSW1,2025/01/19 10:40:00,4939.48,-39.70,TRADE
NSW1,2025/01/19 10:45:00,4874.58,-39.03,TRADE
NSW1,2025/01/19 10:50:00,4849.31,-38.33,TRADE
NSW1,2025/01/19 10:55:00,4791.51,-38.92,TRADE
NSW1,2025/01/19 11:00:00,4749.7,-37.23,TRADE
NSW1,2025/01/19 11:05:00,4642.63,-38.50,TRADE
NSW1,2025/01/19 11:10:00,4663.27,-39.34,TRADE
NSW1,2025/01/19 11:15:00,4611.66,-39.85,TRADE
NSW1,2025/01/19 11:20:00,4573.06,-40.94,TRADE
NSW1,2025/01/19 11:25:00,4538.73,-41.50,TRADE
NSW1,2025/01/19 11:30:00,4469.88,-41.01,TRADE
NSW1,2025/01/19 11:35:00,4414.55,-41.84,TRADE
NSW1,2025/01/19 11:40:00,4477.72,-40.18,TRADE
NSW1,2025/01/19 11:45:00,4342.19,-41.84,TRADE
NSW1,2025/01/19 11:50:00,4364.72,-39.46,TRADE
NSW1,2025/01/19 11:55:00,4319.2,-43.76,TRADE
NSW1,2025/01/19 12:00:00,4375.61,-41.84,TRADE
NSW1,2025/01/19 12:05:00,4447.95,-41.84,TRADE
NSW1,2025/01/19 12:10:00,4610.63,-41.09,TRADE
NSW1,2025/01/19 12:15:00,4457.61,-40.09,TRADE
NSW1,2025/01/19 12:20:00,4447.26,-39.84,TRADE
NSW1,2025/01/19 12:25:00,4342.1,-39.39,TRADE
NSW1,2025/01/19 12:30:00,4314.22,-41.84,TRADE
NSW1,2025/01/19 12:35:00,4288.59,-39.21,TRADE
NSW1,2025/01/19 12:40:00,4281.14,-39.22,TRADE
NSW1,2025/01/19 12:45:00,4213.98,-39.28,TRADE
NSW1,2025/01/19 12:50:00,4217.84,-38.56,TRADE
NSW1,2025/01/19 12:55:00,4202.62,-38.58,TRADE
NSW1,2025/01/19 13:00:00,4251.62,-36.22,TRADE
NSW1,2025/01/19 13:05:00,4188.12,-35.10,TRADE
NSW1,2025/01/19 13:10:00,4384.15,-33,TRADE
NSW1,2025/01/19 13:15:00,4333.41,-33.81,TRADE
NSW1,2025/01/19 13:20:00,4396.11,-32.18,TRADE
NSW1,2025/01/19 13:25:00,4487.8,-33,TRADE
NSW1,2025/01/19 13:30:00,4499.37,-33,TRADE
NSW1,2025/01/19 13:35:00,4640.4,-33.42,TRADE
NSW1,2025/01/19 13:40:00,4655.32,-33.01,TRADE
NSW1,2025/01/19 13:45:00,4681.44,-34.01,TRADE
NSW1,2025/01/19 13:50:00,4706.36,-32.71,TRADE
NSW1,2025/01/19 13:55:00,4729.12,-33.68,TRADE
NSW1,2025/01/19 14:00:00,4693.45,-33,TRADE
NSW1,2025/01/19 14:05:00,4676.63,-31.81,TRADE
NSW1,2025/01/19 14:10:00,4697.46,-32.03,TRADE
NSW1,2025/01/19 14:15:00,4679.38,-31.19,TRADE
NSW1,2025/01/19 14:20:00,4518.72,-31.01,TRADE
NSW1,2025/01/19 14:25:00,4523.67,-30.14,TRADE
NSW1,2025/01/19 14:30:00,4573.4,-33,TRADE
NSW1,2025/01/19 14:35:00,4513.34,-30.66,TRADE
NSW1,2025/01/19 14:40:00,4685.18,-27.81,TRADE
NSW1,2025/01/19 14:45:00,4656.61,-28.38,TRADE
NSW1,2025/01/19 14:50:00,4670.53,-27.42,TRADE
NSW1,2025/01/19 14:55:00,4654.06,-27.90,TRADE
NSW1,2025/01/19 15:00:00,4654.23,-28.16,TRADE
NSW1,2025/01/19 15:05:00,4684.75,-29.91,TRADE
NSW1,2025/01/19 15:10:00,4776.85,-28.96,TRADE
NSW1,2025/01/19 15:15:00,4844.53,-28.08,TRADE
NSW1,2025/01/19 15:20:00,4820.96,-33,TRADE
NSW1,2025/01/19 15:25:00,4929.15,-33,TRADE
NSW1,2025/01/19 15:30:00,4938.92,-33,TRADE
NSW1,2025/01/19 15:35:00,5120.28,-25.99,TRADE
NSW1,2025/01/19 15:40:00,5241.46,-21.47,TRADE
NSW1,2025/01/19 15:45:00,5360.95,-22.46,TRADE
NSW1,2025/01/19 15:50:00,5373.42,-23.73,TRADE
NSW1,2025/01/19 15:55:00,5506.76,-22,TRADE
NSW1,2025/01/19 16:00:00,5658.64,-22,TRADE
NSW1,2025/01/19 16:05:00,5682.51,-33,TRADE
NSW1,2025/01/19 16:10:00,5824.66,-26.07,TRADE
NSW1,2025/01/19 16:15:00,5784.94,-33,TRADE
NSW1,2025/01/19 16:20:00,5956.55,-22.14,TRADE
NSW1,2025/01/19 16:25:00,6016.87,-28.37,TRADE
NSW1,2025/01/19 16:30:00,6083.47,-14.99,TRADE
NSW1,2025/01/19 16:35:00,6288.33,-14.99,TRADE
NSW1,2025/01/19 16:40:00,6448.94,-14.99,TRADE
NSW1,2025/01/19 16:45:00,6524.37,0,TRADE
NSW1,2025/01/19 16:50:00,6628.93,0,TRADE
NSW1,2025/01/19 16:55:00,6739.44,20,TRADE
NSW1,2025/01/19 17:00:00,6940.39,38.19,TRADE
NSW1,2025/01/19 17:05:00,6905.92,-16.11,TRADE
NSW1,2025/01/19 17:10:00,6856.09,-33,TRADE
NSW1,2025/01/19 17:15:00,6905.53,-14.99,TRADE
NSW1,2025/01/19 17:20:00,6992.55,-14.99,TRADE
NSW1,2025/01/19 17:25:00,7139.03,-2,TRADE
NSW1,2025/01/19 17:30:00,7178.5,20,TRADE
NSW1,2025/01/19 17:35:00,7229.67,8.37,TRADE
NSW1,2025/01/19 17:40:00,7343.64,63.71,TRADE
NSW1,2025/01/19 17:45:00,7360.94,83.24,TRADE
NSW1,2025/01/19 17:50:00,7426.78,86.37,TRADE
NSW1,2025/01/19 17:55:00,7459.61,92.27,TRADE
NSW1,2025/01/19 18:00:00,7536.79,99.64,TRADE
NSW1,2025/01/19 18:05:00,7497.28,100,TRADE
NSW1,2025/01/19 18:10:00,7522.7,111.01,TRADE
NSW1,2025/01/19 18:15:00,7481.11,120.73,TRADE
NSW1,2025/01/19 18:20:00,7540.42,156.83,TRADE
NSW1,2025/01/19 18:25:00,7464.29,151.74,TRADE
NSW1,2025/01/19 18:30:00,7642.88,225.63,TRADE
NSW1,2025/01/19 18:35:00,7537.83,220.47,TRADE
NSW1,2025/01/19 18:40:00,7616.83,211.42,TRADE
NSW1,2025/01/19 18:45:00,7692.81,200.90,TRADE
NSW1,2025/01/19 18:50:00,7663.52,220.31,TRADE
NSW1,2025/01/19 18:55:00,7627.98,148.81,TRADE
NSW1,2025/01/19 19:00:00,7676.84,135.89,TRADE
NSW1,2025/01/19 19:05:00,7627.39,128.73,TRADE
NSW1,2025/01/19 19:10:00,7735.86,112.36,TRADE
NSW1,2025/01/19 19:15:00,7746.07,113.96,TRADE
NSW1,2025/01/19 19:20:00,7751.26,105.36,TRADE
NSW1,2025/01/19 19:25:00,7806.06,124.42,TRADE
NSW1,2025/01/19 19:30:00,7827.03,112.95,TRADE
NSW1,2025/01/19 19:35:00,7811.85,112.36,TRADE
NSW1,2025/01/19 19:40:00,7827.46,103.52,TRADE
NSW1,2025/01/19 19:45:00,7855.47,113.15,TRADE
NSW1,2025/01/19 19:50:00,7844.43,112.39,TRADE
NSW1,2025/01/19 19:55:00,7900.97,104.81,TRADE
NSW1,2025/01/19 20:00:00,7783.47,92.05,TRADE
NSW1,2025/01/19 20:05:00,7830.64,101.21,TRADE
NSW1,2025/01/19 20:10:00,7810.78,92.06,TRADE
NSW1,2025/01/19 20:15:00,7779.59,90.80,TRADE
NSW1,2025/01/19 20:20:00,7691.35,88.81,TRADE
NSW1,2025/01/19 20:25:00,7698.24,89.81,TRADE
NSW1,2025/01/19 20:30:00,7652.7,87.50,TRADE
NSW1,2025/01/19 20:35:00,7675.22,88.81,TRADE
NSW1,2025/01/19 20:40:00,7555.58,85.75,TRADE
NSW1,2025/01/19 20:45:00,7528.86,73.02,TRADE
NSW1,2025/01/19 20:50:00,7468.65,78.37,TRADE
NSW1,2025/01/19 20:55:00,7502.94,87.50,TRADE
NSW1,2025/01/19 21:00:00,7493.9,87.50,TRADE
NSW1,2025/01/19 21:05:00,7372.61,92.71,TRADE
NSW1,2025/01/19 21:10:00,7336.33,92.73,TRADE
NSW1,2025/01/19 21:15:00,7389.13,92.65,TRADE
NSW1,2025/01/19 21:20:00,7365.65,87.50,TRADE
NSW1,2025/01/19 21:25:00,7361.72,93.26,TRADE
NSW1,2025/01/19 21:30:00,7416.29,92.07,TRADE
NSW1,2025/01/19 21:35:00,7387.27,104.50,TRADE
NSW1,2025/01/19 21:40:00,7394.6,105.74,TRADE
NSW1,2025/01/19 21:45:00,7326.43,95.80,TRADE
NSW1,2025/01/19 21:50:00,7332.56,95.89,TRADE
NSW1,2025/01/19 21:55:00,7319.59,90.31,TRADE
NSW1,2025/01/19 22:00:00,7291.68,91.33,TRADE
NSW1,2025/01/19 22:05:00,7190.6,90.04,TRADE
NSW1,2025/01/19 22:10:00,7223.08,95.89,TRADE
NSW1,2025/01/19 22:15:00,7242.36,93.19,TRADE
NSW1,2025/01/19 22:20:00,7235.13,93.39,TRADE
NSW1,2025/01/19 22:25:00,7119.19,93.33,TRADE
NSW1,2025/01/19 22:30:00,7170.71,93.78,TRADE
NSW1,2025/01/19 22:35:00,7030.99,92.17,TRADE
NSW1,2025/01/19 22:40:00,6985.86,88.81,TRADE
NSW1,2025/01/19 22:45:00,6942.72,87.92,TRADE
NSW1,2025/01/19 22:50:00,6983.74,88.54,TRADE
NSW1,2025/01/19 22:55:00,6934.15,87.97,TRADE
NSW1,2025/01/19 23:00:00,6910.28,88.36,TRADE
NSW1,2025/01/19 23:05:00,6859.1,88.76,TRADE
NSW1,2025/01/19 23:10:00,6883.93,88.67,TRADE
NSW1,2025/01/19 23:15:00,6917.13,89.86,TRADE
NSW1,2025/01/19 23:20:00,6847.62,88.81,TRADE
NSW1,2025/01/19 23:25:00,6828.31,89.96,TRADE
NSW1,2025/01/19 23:30:00,6714.33,87.50,TRADE
NSW1,2025/01/19 23:35:00,6684.33,88.81,TRADE
NSW1,2025/01/19 23:40:00,6761.8,96.96,TRADE
NSW1,2025/01/19 23:45:00,6618.33,87.37,TRADE
NSW1,2025/01/19 23:50:00,6637.32,91.69,TRADE
NSW1,2025/01/19 23:55:00,6684.96,90.73,TRADE
NSW1,2025/01/20 00:00:00,6692.18,88.81,TRADE
NSW1,2025/01/20 00:05:00,6599.82,101.01,TRADE
NSW1,2025/01/20 00:10:00,6630.39,100.95,TRADE
NSW1,2025/01/20 00:15:00,6569.98,96.74,TRADE
NSW1,2025/01/20 00:20:00,6512.51,87.50,TRADE
NSW1,2025/01/20 00:25:00,6404.54,76.72,TRADE
NSW1,2025/01/20 00:30:00,6387.89,84.53,TRADE
NSW1,2025/01/20 00:35:00,6394.74,87.90,TRADE
NSW1,2025/01/20 00:40:00,6452.39,89.03,TRADE
NSW1,2025/01/20 00:45:00,6427.15,88.43,TRADE
NSW1,2025/01/20 00:50:00,6304.72,76.72,TRADE
NSW1,2025/01/20 00:55:00,6375.29,86.11,TRADE
NSW1,2025/01/20 01:00:00,6338.51,86.28,TRADE
NSW1,2025/01/20 01:05:00,6307.37,87.37,TRADE
NSW1,2025/01/20 01:10:00,6309,87.50,TRADE
NSW1,2025/01/20 01:15:00,6309.95,87.50,TRADE
NSW1,2025/01/20 01:20:00,6166.91,87.50,TRADE
NSW1,2025/01/20 01:25:00,6221.58,88.81,TRADE
NSW1,2025/01/20 01:30:00,6198.59,88.64,TRADE
NSW1,2025/01/20 01:35:00,6230.58,93.19,TRADE
NSW1,2025/01/20 01:40:00,6228.07,88.81,TRADE
NSW1,2025/01/20 01:45:00,6130.29,86.22,TRADE
NSW1,2025/01/20 01:50:00,6192.44,87.50,TRADE
NSW1,2025/01/20 01:55:00,6158.32,87.50,TRADE
NSW1,2025/01/20 02:00:00,6199.9,88.43,TRADE
NSW1,2025/01/20 02:05:00,6152.9,87.50,TRADE
NSW1,2025/01/20 02:10:00,6191.18,87.50,TRADE
NSW1,2025/01/20 02:15:00,6172.77,87.62,TRADE
NSW1,2025/01/20 02:20:00,6096.29,87.50,TRADE
NSW1,2025/01/20 02:25:00,6074.9,87.01,TRADE
NSW1,2025/01/20 02:30:00,5994.44,85.57,TRADE
NSW1,2025/01/20 02:35:00,6092.47,105.74,TRADE
NSW1,2025/01/20 02:40:00,6109.18,102.73,TRADE
NSW1,2025/01/20 02:45:00,6029.87,91.50,TRADE
NSW1,2025/01/20 02:50:00,6042.61,88.81,TRADE
NSW1,2025/01/20 02:55:00,5994.43,88.43,TRADE
NSW1,2025/01/20 03:00:00,6012.89,91.53,TRADE
NSW1,2025/01/20 03:05:00,6012.07,91.53,TRADE
NSW1,2025/01/20 03:10:00,6112.7,105.74,TRADE
NSW1,2025/01/20 03:15:00,6072.6,102.17,TRADE
NSW1,2025/01/20 03:20:00,6041.59,101.54,TRADE
NSW1,2025/01/20 03:25:00,6072.68,105.74,TRADE
NSW1,2025/01/20 03:30:00,6057.39,104.50,TRADE
NSW1,2025/01/20 03:35:00,6043.29,104.50,TRADE
NSW1,2025/01/20 03:40:00,6109.47,105.74,TRADE
NSW1,2025/01/20 03:45:00,6131.13,105.74,TRADE
NSW1,2025/01/20 03:50:00,6103.37,105.74,TRADE
NSW1,2025/01/20 03:55:00,6206.06,108.89,TRADE
NSW1,2025/01/20 04:00:00,6239.2,108.89,TRADE
NSW1,2025/01/20 04:05:00,6257.18,99.46,TRADE
NSW1,2025/01/20 04:10:00,6355.09,104.50,TRADE
NSW1,2025/01/20 04:15:00,6333.11,105.74,TRADE
NSW1,2025/01/20 04:20:00,6360.08,105.74,TRADE
NSW1,2025/01/20 04:25:00,6390.12,105.74,TRADE
NSW1,2025/01/20 04:30:00,6379.38,105.74,TRADE
NSW1,2025/01/20 04:35:00,6368.62,105.74,TRADE
NSW1,2025/01/20 04:40:00,6425.92,105.74,TRADE
NSW1,2025/01/20 04:45:00,6400.22,105.53,TRADE
NSW1,2025/01/20 04:50:00,6516.42,106.18,TRADE
NSW1,2025/01/20 04:55:00,6449.8,105.55,TRADE
NSW1,2025/01/20 05:00:00,6488.79,108.12,TRADE
NSW1,2025/01/20 05:05:00,6612.47,111.35,TRADE
NSW1,2025/01/20 05:10:00,6662.09,109.24,TRADE
NSW1,2025/01/20 05:15:00,6776.45,111.06,TRADE
NSW1,2025/01/20 05:20:00,6821.43,109.60,TRADE
NSW1,2025/01/20 05:25:00,6900.23,111.44,TRADE
NSW1,2025/01/20 05:30:00,6868.8,109.49,TRADE
NSW1,2025/01/20 05:35:00,6842.63,108.89,TRADE
NSW1,2025/01/20 05:40:00,6925.24,110.83,TRADE
NSW1,2025/01/20 05:45:00,6856.09,109.50,TRADE
NSW1,2025/01/20 05:50:00,6832.19,100.09,TRADE
NSW1,2025/01/20 05:55:00,6822.61,100.69,TRADE
NSW1,2025/01/20 06:00:00,6782.59,86.80,TRADE
NSW1,2025/01/20 06:05:00,6786.57,99.24,TRADE
NSW1,2025/01/20 06:10:00,6756.82,87.50,TRADE
NSW1,2025/01/20 06:15:00,6898.12,76.06,TRADE
NSW1,2025/01/20 06:20:00,6925.5,76.47,TRADE
NSW1,2025/01/20 06:25:00,6868.98,72.06,TRADE
NSW1,2025/01/20 06:30:00,6850.44,56.98,TRADE
NSW1,2025/01/20 06:35:00,6830.68,53.14,TRADE
NSW1,2025/01/20 06:40:00,6797.86,54.09,TRADE
NSW1,2025/01/20 06:45:00,6771.32,53.95,TRADE
NSW1,2025/01/20 06:50:00,6684.55,42.88,TRADE
NSW1,2025/01/20 06:55:00,6631.1,25.83,TRADE
NSW1,2025/01/20 07:00:00,6674.27,33.61,TRADE
NSW1,2025/01/20 07:05:00,6564.06,-9.50,TRADE
NSW1,2025/01/20 07:10:00,6574.01,-19.85,TRADE
NSW1,2025/01/20 07:15:00,6521.87,-14.99,TRADE
NSW1,2025/01/20 07:20:00,6487.44,-14.99,TRADE
NSW1,2025/01/20 07:25:00,6343.98,-20.28,TRADE
NSW1,2025/01/20 07:30:00,6429.71,-20.67,TRADE
NSW1,2025/01/20 07:35:00,6216.53,-20.34,TRADE
NSW1,2025/01/20 07:40:00,6195,-14.99,TRADE
NSW1,2025/01/20 07:45:00,6091.17,-20.16,TRADE
NSW1,2025/01/20 07:50:00,6054.79,-19.81,TRADE
NSW1,2025/01/20 07:55:00,5890.66,-28.08,TRADE
NSW1,2025/01/20 08:00:00,5850.69,-32.59,TRADE
NSW1,2025/01/20 08:05:00,5784.14,-29.92,TRADE
NSW1,2025/01/20 08:10:00,5912.47,-27.41,TRADE
NSW1,2025/01/20 08:15:00,5886.36,33.65,TRADE
NSW1,2025/01/20 08:20:00,5649.29,-28.90,TRADE
NSW1,2025/01/20 08:25:00,5610.71,-28.95,TRADE
NSW1,2025/01/20 08:30:00,5575.61,-24.08,TRADE
NSW1,2025/01/20 08:35:00,5532.31,-28.88,TRADE
NSW1,2025/01/20 08:40:00,5483.26,-29.01,TRADE
NSW1,2025/01/20 08:45:00,5462.42,-31.16,TRADE
NSW1,2025/01/20 08:50:00,5342.63,-31.21,TRADE
NSW1,2025/01/20 08:55:00,5262.75,-31.63,TRADE
NSW1,2025/01/20 09:00:00,5283.74,-32.61,TRADE
NSW1,2025/01/20 09:05:00,5167.99,-33,TRADE
NSW1,2025/01/20 09:10:00,5264.61,-33.27,TRADE
NSW1,2025/01/20 09:15:00,5215.44,-33,TRADE
NSW1,2025/01/20 09:20:00,5199.53,-27.14,TRADE
NSW1,2025/01/20 09:25:00,5175.87,-33.39,TRADE
NSW1,2025/01/20 09:30:00,5103.71,-33.91,TRADE
NSW1,2025/01/20 09:35:00,5036.47,-33,TRADE
NSW1,2025/01/20 09:40:00,5108.32,-30.62,TRADE
NSW1,2025/01/20 09:45:00,5104.29,-30.62,TRADE
NSW1,2025/01/20 09:50:00,4987.93,-33.89,TRADE
NSW1,2025/01/20 09:55:00,4984.56,-35.27,TRADE
NSW1,2025/01/20 10:00:00,4934.16,-35.53,TRADE
NSW1,2025/01/20 10:05:00,4821.33,-33,TRADE
NSW1,2025/01/20 10:10:00,4678.91,-35.88,TRADE
NSW1,2025/01/20 10:15:00,4702.19,-33.21,TRADE
NSW1,2025/01/20 10:20:00,4652.23,-35.58,TRADE
NSW1,2025/01/20 10:25:00,4700.29,-35.99,TRADE
NSW1,2025/01/20 10:30:00,4579.87,-35.82,TRADE
NSW1,2025/01/20 10:35:00,4633.79,-37.99,TRADE
NSW1,2025/01/20 10:40:00,4583.78,-37.31,TRADE
NSW1,2025/01/20 10:45:00,4584.61,-37.31,TRADE
NSW1,2025/01/20 10:50:00,4724.37,-36.28,TRADE
NSW1,2025/01/20 10:55:00,4459.18,-37.59,TRADE
NSW1,2025/01/20 11:00:00,4436.89,-37.51,TRADE
NSW1,2025/01/20 11:05:00,4481.69,-36.22,TRADE
NSW1,2025/01/20 11:10:00,4435.28,-36.22,TRADE
NSW1,2025/01/20 11:15:00,4416.64,-35.99,TRADE
NSW1,2025/01/20 11:20:00,4406.47,-35.99,TRADE
NSW1,2025/01/20 11:25:00,4408.72,-35.29,TRADE
NSW1,2025/01/20 11:30:00,4411.31,-35.99,TRADE
NSW1,2025/01/20 11:35:00,4347.14,-35.23,TRADE
NSW1,2025/01/20 11:40:00,4447.59,-35.99,TRADE
NSW1,2025/01/20 11:45:00,4381,-36.27,TRADE
NSW1,2025/01/20 11:50:00,4339.56,-35.99,TRADE
NSW1,2025/01/20 11:55:00,4427.66,-35.12,TRADE
NSW1,2025/01/20 12:00:00,4423.16,-35.74,TRADE
NSW1,2025/01/20 12:05:00,4396.61,-34.25,TRADE
NSW1,2025/01/20 12:10:00,4373.79,-34.64,TRADE
NSW1,2025/01/20 12:15:00,4422.92,-35.16,TRADE
NSW1,2025/01/20 12:20:00,4395.66,-33.55,TRADE
NSW1,2025/01/20 12:25:00,4401.25,-34.96,TRADE
NSW1,2025/01/20 12:30:00,4379.68,-35.22,TRADE
NSW1,2025/01/20 12:35:00,4421.81,-34.03,TRADE
NSW1,2025/01/20 12:40:00,4379.7,-33.54,TRADE
NSW1,2025/01/20 12:45:00,4312.16,-33.05,TRADE
NSW1,2025/01/20 12:50:00,4370.09,-33.36,TRADE
NSW1,2025/01/20 12:55:00,4453.66,-32.18,TRADE
NSW1,2025/01/20 13:00:00,4414.74,-31.66,TRADE
NSW1,2025/01/20 13:05:00,4438.88,-31.01,TRADE
NSW1,2025/01/20 13:10:00,4473.34,-30.87,TRADE
NSW1,2025/01/20 13:15:00,4441.89,-30.43,TRADE
NSW1,2025/01/20 13:20:00,4481.52,-31.01,TRADE
NSW1,2025/01/20 13:25:00,4521.98,-29.11,TRADE
NSW1,2025/01/20 13:30:00,4517.26,-31.01,TRADE
NSW1,2025/01/20 13:35:00,4558.88,-31.01,TRADE
NSW1,2025/01/20 13:40:00,4591.24,-29.60,TRADE
NSW1,2025/01/20 13:45:00,4550.22,-29.26,TRADE
NSW1,2025/01/20 13:50:00,4563,-28.93,TRADE
NSW1,2025/01/20 13:55:00,4642.23,-28.42,TRADE
NSW1,2025/01/20 14:00:00,4659.88,-27.61,TRADE
NSW1,2025/01/20 14:05:00,4721.49,-28.23,TRADE
NSW1,2025/01/20 14:10:00,4702.24,-27.86,TRADE
