REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2026/01/17 16:55:00,7631.06,-6.38,TRADE
NSW1,2026/01/17 17:00:00,7711.57,-6,TRADE
NSW1,2026/01/17 17:05:00,7584.47,-7.35,TRADE
NSW1,2026/01/17 17:10:00,7583.12,-6,TRADE
NSW1,2026/01/17 17:15:00,7588.73,-6,TRADE
NSW1,2026/01/17 17:20:00,7765.95,-6,TRADE
NSW1,2026/01/17 17:25:00,7797.56,-6,TRADE
NSW1,2026/01/17 17:30:00,7870.39,-6.94,TRADE
NSW1,2026/01/17 17:35:00,7846.78,-6,TRADE
NSW1,2026/01/17 17:40:00,7775.13,-6.68,TRADE
NSW1,2026/01/17 17:45:00,7900.62,-3.31,TRADE
NSW1,2026/01/17 17:50:00,7950.44,-6,TRADE
NSW1,2026/01/17 17:55:00,8024.82,-2.87,TRADE
NSW1,2026/01/17 18:00:00,8056.08,-2.95,TRADE
NSW1,2026/01/17 18:05:00,8019.96,-2.88,TRADE
NSW1,2026/01/17 18:10:00,8016.6,-2.91,TRADE
NSW1,2026/01/17 18:15:00,8034.19,-2.99,TRADE
NSW1,2026/01/17 18:20:00,8013.43,0.69,TRADE
NSW1,2026/01/17 18:25:00,8044.89,10.14,TRADE
NSW1,2026/01/17 18:30:00,8022.96,17.37,TRADE
NSW1,2026/01/17 18:35:00,8100.77,21.61,TRADE
NSW1,2026/01/17 18:40:00,8078.37,43.38,TRADE
NSW1,2026/01/17 18:45:00,8056.98,25.73,TRADE
NSW1,2026/01/17 18:50:00,8065.41,86,TRADE
NSW1,2026/01/17 18:55:00,8032.42,62.34,TRADE
NSW1,2026/01/17 19:00:00,8021.35,57.17,TRADE
NSW1,2026/01/17 19:05:00,7993.11,57.17,TRADE
NSW1,2026/01/17 19:10:00,8033.6,62.34,TRADE
NSW1,2026/01/17 19:15:00,7941.69,57.18,TRADE
NSW1,2026/01/17 19:20:00,7947.33,22.75,TRADE
NSW1,2026/01/17 19:25:00,8069.14,65,TRADE
NSW1,2026/01/17 19:30:00,8065.14,58.52,TRADE
NSW1,2026/01/17 19:35:00,7983.2,60.90,TRADE
NSW1,2026/01/17 19:40:00,8081.82,57.18,TRADE
NSW1,2026/01/17 19:45:00,8051.58,57.18,TRADE
NSW1,2026/01/17 19:50:00,7986.9,57.18,TRADE
NSW1,2026/01/17 19:55:00,7967.19,57.18,TRADE
NSW1,2026/01/17 20:00:00,7917.93,57.18,TRADE
NSW1,2026/01/17 20:05:00,7851.91,57.18,TRADE
NSW1,2026/01/17 20:10:00,7873.98,57.18,TRADE
NSW1,2026/01/17 20:15:00,7888.98,57.18,TRADE
NSW1,2026/01/17 20:20:00,7830.84,57.18,TRADE
NSW1,2026/01/17 20:25:00,7737.02,36.20,TRADE
NSW1,2026/01/17 20:30:00,7729.44,56.98,TRADE
NSW1,2026/01/17 20:35:00,7684.95,38.70,TRADE
NSW1,2026/01/17 20:40:00,7678.68,56.98,TRADE
NSW1,2026/01/17 20:45:00,7656.47,36.20,TRADE
NSW1,2026/01/17 20:50:00,7643.87,56.98,TRADE
NSW1,2026/01/17 20:55:00,7657.39,36.20,TRADE
NSW1,2026/01/17 21:00:00,7634.3,56.98,TRADE
NSW1,2026/01/17 21:05:00,7531.69,36.20,TRADE
NSW1,2026/01/17 21:10:00,7553.24,36.20,TRADE
NSW1,2026/01/17 21:15:00,7571.47,56.98,TRADE
NSW1,2026/01/17 21:20:00,7527.68,54.41,TRADE
NSW1,2026/01/17 21:25:00,7534.29,55.46,TRADE
NSW1,2026/01/17 21:30:00,7558.53,54.64,TRADE
NSW1,2026/01/17 21:35:00,7564.81,56.98,TRADE
NSW1,2026/01/17 21:40:00,7509.72,36.20,TRADE
NSW1,2026/01/17 21:45:00,7528.18,22.07,TRADE
NSW1,2026/01/17 21:50:00,7541.83,36.06,TRADE
NSW1,2026/01/17 21:55:00,7507.67,36.06,TRADE
NSW1,2026/01/17 22:00:00,7496.69,36.06,TRADE
NSW1,2026/01/17 22:05:00,7359.54,36.06,TRADE
NSW1,2026/01/17 22:10:00,7423.15,36.20,TRADE
NSW1,2026/01/17 22:15:00,7338.04,36.20,TRADE
NSW1,2026/01/17 22:20:00,7274.37,36.20,TRADE
NSW1,2026/01/17 22:25:00,7299.63,9.19,TRADE
NSW1,2026/01/17 22:30:00,7358.29,36.06,TRADE
NSW1,2026/01/17 22:35:00,7279.08,35.06,TRADE
NSW1,2026/01/17 22:40:00,7171.92,36.06,TRADE
NSW1,2026/01/17 22:45:00,7180.41,36.20,TRADE
NSW1,2026/01/17 22:50:00,7167.47,36.20,TRADE
NSW1,2026/01/17 22:55:00,7107.68,36.06,TRADE
NSW1,2026/01/17 23:00:00,7114.79,36.06,TRADE
NSW1,2026/01/17 23:05:00,7058.37,35.88,TRADE
NSW1,2026/01/17 23:10:00,7059.19,36.06,TRADE
NSW1,2026/01/17 23:15:00,6990.58,36.06,TRADE
NSW1,2026/01/17 23:20:00,7009.51,36.06,TRADE
NSW1,2026/01/17 23:25:00,6937.64,35.88,TRADE
NSW1,2026/01/17 23:30:00,6970.76,36.06,TRADE
NSW1,2026/01/17 23:35:00,6828.65,35.79,TRADE
NSW1,2026/01/17 23:40:00,6817.75,36.06,TRADE
NSW1,2026/01/17 23:45:00,6866.45,36.20,TRADE
NSW1,2026/01/17 23:50:00,6867.64,36.06,TRADE
NSW1,2026/01/17 23:55:00,6860.11,36.06,TRADE
NSW1,2026/01/18 00:00:00,6798.97,35.88,TRADE
NSW1,2026/01/18 00:05:00,6797.82,36.06,TRADE
NSW1,2026/01/18 00:10:00,6844.19,36.20,TRADE
NSW1,2026/01/18 00:15:00,6738.67,35.88,TRADE
NSW1,2026/01/18 00:20:00,6669.76,22.07,TRADE
NSW1,2026/01/18 00:25:00,6658.36,36.20,TRADE
NSW1,2026/01/18 00:30:00,6664.73,36.20,TRADE
NSW1,2026/01/18 00:35:00,6664.97,57.06,TRADE
NSW1,2026/01/18 00:40:00,6680.47,56.98,TRADE
NSW1,2026/01/18 00:45:00,6551.87,36.20,TRADE
NSW1,2026/01/18 00:50:00,6547.76,36.20,TRADE
NSW1,2026/01/18 00:55:00,6568.88,56.98,TRADE
NSW1,2026/01/18 01:00:00,6562.69,56.98,TRADE
NSW1,2026/01/18 01:05:00,6449.2,36.20,TRADE
NSW1,2026/01/18 01:10:00,6453.83,36.20,TRADE
NSW1,2026/01/18 01:15:00,6486.37,57.06,TRADE
NSW1,2026/01/18 01:20:00,6393.9,57.30,TRADE
NSW1,2026/01/18 01:25:00,6383.75,36.20,TRADE
NSW1,2026/01/18 01:30:00,6304.31,36.20,TRADE
NSW1,2026/01/18 01:35:00,6318.83,56.98,TRADE
NSW1,2026/01/18 01:40:00,6356.93,57.06,TRADE
NSW1,2026/01/18 01:45:00,6336.88,57.30,TRADE
NSW1,2026/01/18 01:50:00,6251.13,56.98,TRADE
NSW1,2026/01/18 01:55:00,6267.48,40.54,TRADE
NSW1,2026/01/18 02:00:00,6246.33,40.54,TRADE
NSW1,2026/01/18 02:05:00,6293.61,56.98,TRADE
NSW1,2026/01/18 02:10:00,6223.3,40.54,TRADE
NSW1,2026/01/18 02:15:00,6255.51,56.98,TRADE
NSW1,2026/01/18 02:20:00,6220.88,56.98,TRADE
NSW1,2026/01/18 02:25:00,6186.74,56.98,TRADE
NSW1,2026/01/18 02:30:00,6157.6,56.98,TRADE
NSW1,2026/01/18 02:35:00,6171.96,56.98,TRADE
NSW1,2026/01/18 02:40:00,6174.94,57.30,TRADE
NSW1,2026/01/18 02:45:00,6204.66,57.06,TRADE
NSW1,2026/01/18 02:50:00,6158.54,56.98,TRADE
NSW1,2026/01/18 02:55:00,6108.87,56.98,TRADE
NSW1,2026/01/18 03:00:00,6174.63,56.98,TRADE
NSW1,2026/01/18 03:05:00,6187.25,57.06,TRADE
NSW1,2026/01/18 03:10:00,6173.49,56.98,TRADE
NSW1,2026/01/18 03:15:00,6182.14,57.06,TRADE
NSW1,2026/01/18 03:20:00,6117,51.47,TRADE
NSW1,2026/01/18 03:25:00,6129.44,57.30,TRADE
NSW1,2026/01/18 03:30:00,6083.75,56.98,TRADE
NSW1,2026/01/18 03:35:00,6117.32,40.54,TRADE
NSW1,2026/01/18 03:40:00,6163.13,57.30,TRADE
NSW1,2026/01/18 03:45:00,6174.6,56.98,TRADE
NSW1,2026/01/18 03:50:00,6056.11,40.54,TRADE
NSW1,2026/01/18 03:55:00,6092,56.98,TRADE
NSW1,2026/01/18 04:00:00,6151.42,57.30,TRADE
NSW1,2026/01/18 04:05:00,6163.79,56.98,TRADE
NSW1,2026/01/18 04:10:00,6102.85,56.98,TRADE
NSW1,2026/01/18 04:15:00,6117.84,56.98,TRADE
NSW1,2026/01/18 04:20:00,6197.01,56.98,TRADE
NSW1,2026/01/18 04:25:00,6076.7,40.54,TRADE
NSW1,2026/01/18 04:30:00,6067.13,56.98,TRADE
NSW1,2026/01/18 04:35:00,6094.35,56.98,TRADE
NSW1,2026/01/18 04:40:00,6161.64,56.98,TRADE
NSW1,2026/01/18 04:45:00,6079.12,56.98,TRADE
NSW1,2026/01/18 04:50:00,6107.46,36.20,TRADE
NSW1,2026/01/18 04:55:00,6111.59,56.98,TRADE
NSW1,2026/01/18 05:00:00,6149.98,56.98,TRADE
NSW1,2026/01/18 05:05:00,6191.87,56.98,TRADE
NSW1,2026/01/18 05:10:00,6160.53,56.98,TRADE
NSW1,2026/01/18 05:15:00,6156.42,56.98,TRADE
NSW1,2026/01/18 05:20:00,6205.98,56.98,TRADE
NSW1,2026/01/18 05:25:00,6216.53,56.98,TRADE
NSW1,2026/01/18 05:30:00,6206.7,57.06,TRADE
NSW1,2026/01/18 05:35:00,6245.81,57.06,TRADE
NSW1,2026/01/18 05:40:00,6244.02,57.06,TRADE
NSW1,2026/01/18 05:45:00,6311.65,57.10,TRADE
NSW1,2026/01/18 05:50:00,6261.11,10.33,TRADE
NSW1,2026/01/18 05:55:00,6278.65,10.34,TRADE
NSW1,2026/01/18 06:00:00,6316.95,0.70,TRADE
NSW1,2026/01/18 06:05:00,6285.95,30.23,TRADE
NSW1,2026/01/18 06:10:00,6345.76,32.57,TRADE
NSW1,2026/01/18 06:15:00,6363.37,34.35,TRADE
NSW1,2026/01/18 06:20:00,6348.12,0.70,TRADE
NSW1,2026/01/18 06:25:00,6396.65,33,TRADE
NSW1,2026/01/18 06:30:00,6362.15,0.70,TRADE
NSW1,2026/01/18 06:35:00,6402.68,13.84,TRADE
NSW1,2026/01/18 06:40:00,6413.07,36.06,TRADE
NSW1,2026/01/18 06:45:00,6425.62,0.70,TRADE
NSW1,2026/01/18 06:50:00,6392.4,0.70,TRADE
NSW1,2026/01/18 06:55:00,6450.38,-5.01,TRADE
NSW1,2026/01/18 07:00:00,6519.56,-4.63,TRADE
NSW1,2026/01/18 07:05:00,6511.17,0,TRADE
NSW1,2026/01/18 07:10:00,6611.73,41.53,TRADE
NSW1,2026/01/18 07:15:00,6556.69,-7.64,TRADE
NSW1,2026/01/18 07:20:00,6654.79,-7.24,TRADE
NSW1,2026/01/18 07:25:00,6695.63,0.70,TRADE
NSW1,2026/01/18 07:30:00,6611.68,35.88,TRADE
NSW1,2026/01/18 07:35:00,6551.37,0.70,TRADE
NSW1,2026/01/18 07:40:00,6707.61,36.56,TRADE
NSW1,2026/01/18 07:45:00,6665.21,0.70,TRADE
NSW1,2026/01/18 07:50:00,6713.19,36.06,TRADE
NSW1,2026/01/18 07:55:00,6626.42,36.06,TRADE
NSW1,2026/01/18 08:00:00,6752.93,19.99,TRADE
NSW1,2026/01/18 08:05:00,6702.36,32.94,TRADE
NSW1,2026/01/18 08:10:00,6769.9,52.05,TRADE
NSW1,2026/01/18 08:15:00,6733.99,56.56,TRADE
NSW1,2026/01/18 08:20:00,6690.88,36.06,TRADE
NSW1,2026/01/18 08:25:00,6746.71,36.06,TRADE
NSW1,2026/01/18 08:30:00,6707.37,36.06,TRADE
NSW1,2026/01/18 08:35:00,6700.4,32.93,TRADE
NSW1,2026/01/18 08:40:00,6615.99,12.94,TRADE
NSW1,2026/01/18 08:45:00,6650.14,36.06,TRADE
NSW1,2026/01/18 08:50:00,6681.78,32.35,TRADE
NSW1,2026/01/18 08:55:00,6668.55,11.41,TRADE
NSW1,2026/01/18 09:00:00,6767.05,0.70,TRADE
NSW1,2026/01/18 09:05:00,6665.16,36.06,TRADE
NSW1,2026/01/18 09:10:00,6650,35.88,TRADE
NSW1,2026/01/18 09:15:00,6641.54,40.54,TRADE
NSW1,2026/01/18 09:20:00,6608.86,11.67,TRADE
NSW1,2026/01/18 09:25:00,6593.19,35.88,TRADE
NSW1,2026/01/18 09:30:00,6580.55,33.84,TRADE
NSW1,2026/01/18 09:35:00,6438.46,19.84,TRADE
NSW1,2026/01/18 09:40:00,6614.03,20.48,TRADE
NSW1,2026/01/18 09:45:00,6658.79,49.50,TRADE
NSW1,2026/01/18 09:50:00,6675.55,36.06,TRADE
NSW1,2026/01/18 09:55:00,6700.25,51.49,TRADE
NSW1,2026/01/18 10:00:00,6618.72,11.19,TRADE
NSW1,2026/01/18 10:05:00,6496.71,34.01,TRADE
NSW1,2026/01/18 10:10:00,6539.23,36.06,TRADE
NSW1,2026/01/18 10:15:00,6473.55,49.48,TRADE
NSW1,2026/01/18 10:20:00,6457.35,43.84,TRADE
NSW1,2026/01/18 10:25:00,6325.53,31.03,TRADE
NSW1,2026/01/18 10:30:00,6338.97,31.38,TRADE
NSW1,2026/01/18 10:35:00,6239.75,10.92,TRADE
NSW1,2026/01/18 10:40:00,6097.21,23.90,TRADE
NSW1,2026/01/18 10:45:00,5971.71,31.15,TRADE
NSW1,2026/01/18 10:50:00,5802.53,-9.99,TRADE
NSW1,2026/01/18 10:55:00,5836.88,-9.99,TRADE
NSW1,2026/01/18 11:00:00,5742.32,-9.99,TRADE
NSW1,2026/01/18 11:05:00,5808.64,0,TRADE
NSW1,2026/01/18 11:10:00,5711.58,-5.01,TRADE
NSW1,2026/01/18 11:15:00,5692.39,-9.99,TRADE
NSW1,2026/01/18 11:20:00,5779.47,-9.99,TRADE
NSW1,2026/01/18 11:25:00,5804,-5.01,TRADE
NSW1,2026/01/18 11:30:00,5750.78,0.57,TRADE
NSW1,2026/01/18 11:35:00,5559.02,-5.01,TRADE
NSW1,2026/01/18 11:40:00,5663.74,34.01,TRADE
NSW1,2026/01/18 11:45:00,5635.22,41.64,TRADE
NSW1,2026/01/18 11:50:00,5585.73,11.96,TRADE
NSW1,2026/01/18 11:55:00,5543.19,0.70,TRADE
NSW1,2026/01/18 12:00:00,5530.18,0.02,TRADE
NSW1,2026/01/18 12:05:00,5561.46,0.02,TRADE
NSW1,2026/01/18 12:10:00,5503.08,0.02,TRADE
NSW1,2026/01/18 12:15:00,5563.62,0.02,TRADE
NSW1,2026/01/18 12:20:00,5459.53,-9.99,TRADE
NSW1,2026/01/18 12:25:00,5463.62,-9.99,TRADE
NSW1,2026/01/18 12:30:00,5501.66,-5.51,TRADE
NSW1,2026/01/18 12:35:00,5416.78,0.01,TRADE
NSW1,2026/01/18 12:40:00,5386.27,-0.84,TRADE
NSW1,2026/01/18 12:45:00,5345.85,-5.01,TRADE
NSW1,2026/01/18 12:50:00,5344.62,-9.99,TRADE
NSW1,2026/01/18 12:55:00,5307.43,-9.99,TRADE
NSW1,2026/01/18 13:00:00,5354.89,-12.07,TRADE
NSW1,2026/01/18 13:05:00,5366.78,-7.03,TRADE
NSW1,2026/01/18 13:10:00,5432.43,-4.19,TRADE
NSW1,2026/01/18 13:15:00,5416.65,-5.53,TRADE
NSW1,2026/01/18 13:20:00,5409.57,-5.34,TRADE
NSW1,2026/01/18 13:25:00,5394.08,-9.99,TRADE
NSW1,2026/01/18 13:30:00,5514.2,-5.26,TRADE
NSW1,2026/01/18 13:35:00,5479.5,-5.65,TRADE
NSW1,2026/01/18 13:40:00,5487.67,-5.20,TRADE
NSW1,2026/01/18 13:45:00,5512.67,-7.06,TRADE
NSW1,2026/01/18 13:50:00,5590.34,-9.99,TRADE
NSW1,2026/01/18 13:55:00,5639.48,-10.71,TRADE
NSW1,2026/01/18 14:00:00,5659.24,-6.48,TRADE
NSW1,2026/01/18 14:05:00,5459.24,-7.58,TRADE
NSW1,2026/01/18 14:10:00,5432.46,-9.99,TRADE
NSW1,2026/01/18 14:15:00,5490.82,-7.46,TRADE
NSW1,2026/01/18 14:20:00,5510.28,-6.49,TRADE
NSW1,2026/01/18 14:25:00,5563.49,-7.58,TRADE
NSW1,2026/01/18 14:30:00,5624.85,-5.61,TRADE
NSW1,2026/01/18 14:35:00,5615.26,-3.89,TRADE
NSW1,2026/01/18 14:40:00,5649.57,-0.83,TRADE
NSW1,2026/01/18 14:45:00,5747.75,-6,TRADE
NSW1,2026/01/18 14:50:00,5898.98,-5.35,TRADE
NSW1,2026/01/18 14:55:00,5906.05,-4.15,TRADE
NSW1,2026/01/18 15:00:00,5954.62,45.66,TRADE
NSW1,2026/01/18 15:05:00,5899.09,0.70,TRADE
NSW1,2026/01/18 15:10:00,5970.42,-0.86,TRADE
NSW1,2026/01/18 15:15:00,6051.74,-5.01,TRADE
NSW1,2026/01/18 15:20:00,6088.44,-6,TRADE
NSW1,2026/01/18 15:25:00,6188.91,-3,TRADE
NSW1,2026/01/18 15:30:00,6132.77,-5.01,TRADE
NSW1,2026/01/18 15:35:00,6080.75,-3,TRADE
NSW1,2026/01/18 15:40:00,6186.1,-3.96,TRADE
NSW1,2026/01/18 15:45:00,6161.92,-2.58,TRADE
NSW1,2026/01/18 15:50:00,6158.75,0,TRADE
NSW1,2026/01/18 15:55:00,6203.28,0,TRADE
NSW1,2026/01/18 16:00:00,6229.62,0,TRADE
NSW1,2026/01/18 16:05:00,6379.93,-6,TRADE
NSW1,2026/01/18 16:10:00,6397.34,-5.41,TRADE
NSW1,2026/01/18 16:15:00,6466.63,0,TRADE
NSW1,2026/01/18 16:20:00,6548.14,-3,TRADE
NSW1,2026/01/18 16:25:00,6692.66,0,TRADE
NSW1,2026/01/18 16:30:00,6771.64,0.01,TRADE
NSW1,2026/01/18 16:35:00,6791.93,0,TRADE
NSW1,2026/01/18 16:40:00,6797.3,4.15,TRADE
NSW1,2026/01/18 16:45:00,6856.32,36.08,TRADE
NSW1,2026/01/18 16:50:00,6929.64,-12.10,TRADE
NSW1,2026/01/18 16:55:00,7023.11,0.70,TRADE
NSW1,2026/01/18 17:00:00,7087.85,27.09,TRADE
NSW1,2026/01/18 17:05:00,7082.46,-9.50,TRADE
NSW1,2026/01/18 17:10:00,7241.67,-5.01,TRADE
NSW1,2026/01/18 17:15:00,7239.42,-5.01,TRADE
NSW1,2026/01/18 17:20:00,7283.28,-6,TRADE
NSW1,2026/01/18 17:25:00,7329.53,-14.65,TRADE
NSW1,2026/01/18 17:30:00,7369.08,-7.27,TRADE
NSW1,2026/01/18 17:35:00,7475.49,3.19,TRADE
NSW1,2026/01/18 17:40:00,7502.52,-10.46,TRADE
NSW1,2026/01/18 17:45:00,7577.19,-5.41,TRADE
NSW1,2026/01/18 17:50:00,7691.06,-5.41,TRADE
NSW1,2026/01/18 17:55:00,7668.67,-0.31,TRADE
NSW1,2026/01/18 18:00:00,7722.8,11.62,TRADE
NSW1,2026/01/18 18:05:00,7773.55,21.45,TRADE
NSW1,2026/01/18 18:10:00,7767.67,17.19,TRADE
NSW1,2026/01/18 18:15:00,7811.64,24.51,TRADE
NSW1,2026/01/18 18:20:00,7736.9,27.98,TRADE
NSW1,2026/01/18 18:25:00,7717.7,34.70,TRADE
NSW1,2026/01/18 18:30:00,7772.51,55.54,TRADE
NSW1,2026/01/18 18:35:00,7718.12,55.86,TRADE
NSW1,2026/01/18 18:40:00,7726.2,55.03,TRADE
NSW1,2026/01/18 18:45:00,7844.54,37.54,TRADE
NSW1,2026/01/18 18:50:00,7825.95,58.42,TRADE
NSW1,2026/01/18 18:55:00,7833.97,55.43,TRADE
NSW1,2026/01/18 19:00:00,7831.46,57.30,TRADE
NSW1,2026/01/18 19:05:00,7898.28,59.05,TRADE
NSW1,2026/01/18 19:10:00,7826.57,57.30,TRADE
NSW1,2026/01/18 19:15:00,7952.09,57.69,TRADE
NSW1,2026/01/18 19:20:00,7960.64,58.29,TRADE
NSW1,2026/01/18 19:25:00,7972.51,59.90,TRADE
NSW1,2026/01/18 19:30:00,7969.69,61.89,TRADE
NSW1,2026/01/18 19:35:00,7860.44,59.51,TRADE
NSW1,2026/01/18 19:40:00,7949.35,57.30,TRADE
NSW1,2026/01/18 19:45:00,7998.46,62.89,TRADE
NSW1,2026/01/18 19:50:00,7927.83,62.20,TRADE
NSW1,2026/01/18 19:55:00,7871.99,62.62,TRADE
NSW1,2026/01/18 20:00:00,7824.42,62.30,TRADE
NSW1,2026/01/18 20:05:00,7791.32,62.69,TRADE
NSW1,2026/01/18 20:10:00,7733.45,62.60,TRADE
NSW1,2026/01/18 20:15:00,7708.76,61.21,TRADE
NSW1,2026/01/18 20:20:00,7675.04,57.30,TRADE
NSW1,2026/01/18 20:25:00,7785.92,59.87,TRADE
NSW1,2026/01/18 20:30:00,7731.36,65,TRADE
NSW1,2026/01/18 20:35:00,7660.05,57.48,TRADE
NSW1,2026/01/18 20:40:00,7663.67,64.89,TRADE
NSW1,2026/01/18 20:45:00,7518.8,64.54,TRADE
NSW1,2026/01/18 20:50:00,7570.85,64.50,TRADE
NSW1,2026/01/18 20:55:00,7579.02,58.30,TRADE
NSW1,2026/01/18 21:00:00,7605.32,57.30,TRADE
NSW1,2026/01/18 21:05:00,7612.66,57.30,TRADE
NSW1,2026/01/18 21:10:00,7573.35,64.89,TRADE
NSW1,2026/01/18 21:15:00,7582.3,57.30,TRADE
NSW1,2026/01/18 21:20:00,7592.94,57.30,TRADE
NSW1,2026/01/18 21:25:00,7574.86,62.83,TRADE
NSW1,2026/01/18 21:30:00,7533.47,57.08,TRADE
NSW1,2026/01/18 21:35:00,7415.42,57.30,TRADE
NSW1,2026/01/18 21:40:00,7404.65,57.06,TRADE
NSW1,2026/01/18 21:45:00,7429.26,57.30,TRADE
NSW1,2026/01/18 21:50:00,7347.89,57.30,TRADE
NSW1,2026/01/18 21:55:00,7373.06,56.98,TRADE
NSW1,2026/01/18 22:00:00,7293.54,56.98,TRADE
NSW1,2026/01/18 22:05:00,7235.59,56.28,TRADE
NSW1,2026/01/18 22:10:00,7263.59,56.98,TRADE
NSW1,2026/01/18 22:15:00,7337.31,56.98,TRADE
NSW1,2026/01/18 22:20:00,7304.26,57.06,TRADE
NSW1,2026/01/18 22:25:00,7279.53,57.06,TRADE
NSW1,2026/01/18 22:30:00,7270.39,56.98,TRADE
NSW1,2026/01/18 22:35:00,7134.28,57.06,TRADE
NSW1,2026/01/18 22:40:00,7093.83,57.01,TRADE
NSW1,2026/01/18 22:45:00,7110.17,57.06,TRADE
NSW1,2026/01/18 22:50:00,7132.87,57.06,TRADE
NSW1,2026/01/18 22:55:00,7103.05,57.06,TRADE
NSW1,2026/01/18 23:00:00,6996.32,56.98,TRADE
NSW1,2026/01/18 23:05:00,6949.42,57.30,TRADE
NSW1,2026/01/18 23:10:00,6935.28,57.08,TRADE
NSW1,2026/01/18 23:15:00,6925.28,57.06,TRADE
NSW1,2026/01/18 23:20:00,6937.72,57.06,TRADE
NSW1,2026/01/18 23:25:00,6822.08,56.97,TRADE
NSW1,2026/01/18 23:30:00,6877.16,57.06,TRADE
NSW1,2026/01/18 23:35:00,6871.06,58.23,TRADE
NSW1,2026/01/18 23:40:00,6903.04,57.30,TRADE
NSW1,2026/01/18 23:45:00,6838.72,57.30,TRADE
NSW1,2026/01/18 23:50:00,6858.3,57.06,TRADE
NSW1,2026/01/18 23:55:00,6809.08,56.98,TRADE
NSW1,2026/01/19 00:00:00,6817.02,56.98,TRADE
NSW1,2026/01/19 00:05:00,6813.35,57.06,TRADE
NSW1,2026/01/19 00:10:00,6796.38,57.06,TRADE
NSW1,2026/01/19 00:15:00,6751.33,56.98,TRADE
NSW1,2026/01/19 00:20:00,6658.75,49.16,TRADE
NSW1,2026/01/19 00:25:00,6620.87,56.98,TRADE
NSW1,2026/01/19 00:30:00,6538.93,40.54,TRADE
NSW1,2026/01/19 00:35:00,6517.07,49.53,TRADE
NSW1,2026/01/19 00:40:00,6490.71,49.56,TRADE
NSW1,2026/01/19 00:45:00,6461.51,49.56,TRADE
NSW1,2026/01/19 00:50:00,6476.68,49.88,TRADE
NSW1,2026/01/19 00:55:00,6435.5,36.20,TRADE
NSW1,2026/01/19 01:00:00,6454.56,36.20,TRADE
NSW1,2026/01/19 01:05:00,6368.61,36.20,TRADE
NSW1,2026/01/19 01:10:00,6426.97,36.20,TRADE
NSW1,2026/01/19 01:15:00,6423.66,49.92,TRADE
NSW1,2026/01/19 01:20:00,6451.81,57.06,TRADE
NSW1,2026/01/19 01:25:00,6374.22,50.29,TRADE
NSW1,2026/01/19 01:30:00,6326.41,50,TRADE
NSW1,2026/01/19 01:35:00,6329.25,57.06,TRADE
NSW1,2026/01/19 01:40:00,6266.99,40.54,TRADE
NSW1,2026/01/19 01:45:00,6319.03,49.74,TRADE
NSW1,2026/01/19 01:50:00,6345.83,49.73,TRADE
NSW1,2026/01/19 01:55:00,6307.63,57.06,TRADE
NSW1,2026/01/19 02:00:00,6205.39,57.06,TRADE
NSW1,2026/01/19 02:05:00,6183.54,57.06,TRADE
NSW1,2026/01/19 02:10:00,6233.72,60,TRADE
NSW1,2026/01/19 02:15:00,6253.81,60.97,TRADE
NSW1,2026/01/19 02:20:00,6145.22,59.41,TRADE
NSW1,2026/01/19 02:25:00,6170.45,59.53,TRADE
NSW1,2026/01/19 02:30:00,6216.42,59.39,TRADE
NSW1,2026/01/19 02:35:00,6253.93,59.78,TRADE
NSW1,2026/01/19 02:40:00,6243.63,56.98,TRADE
NSW1,2026/01/19 02:45:00,6264.04,59.53,TRADE
NSW1,2026/01/19 02:50:00,6263.37,56.98,TRADE
NSW1,2026/01/19 02:55:00,6236.23,57.06,TRADE
NSW1,2026/01/19 03:00:00,6194.83,56.98,TRADE
NSW1,2026/01/19 03:05:00,6143.75,57.06,TRADE
NSW1,2026/01/19 03:10:00,6227.78,59.26,TRADE
NSW1,2026/01/19 03:15:00,6224.92,58.87,TRADE
NSW1,2026/01/19 03:20:00,6243.34,58.52,TRADE
NSW1,2026/01/19 03:25:00,6221.03,57.06,TRADE
NSW1,2026/01/19 03:30:00,6225.29,57.06,TRADE
NSW1,2026/01/19 03:35:00,6220.21,59.10,TRADE
NSW1,2026/01/19 03:40:00,6217.27,58.73,TRADE
NSW1,2026/01/19 03:45:00,6180.83,57.62,TRADE
NSW1,2026/01/19 03:50:00,6267.36,57.62,TRADE
NSW1,2026/01/19 03:55:00,6290.84,57.06,TRADE
NSW1,2026/01/19 04:00:00,6330.38,57.52,TRADE
NSW1,2026/01/19 04:05:00,6339.9,60.43,TRADE
NSW1,2026/01/19 04:10:00,6281.16,58.71,TRADE
NSW1,2026/01/19 04:15:00,6329.82,60.02,TRADE
NSW1,2026/01/19 04:20:00,6352.68,59.21,TRADE
NSW1,2026/01/19 04:25:00,6490.42,68.54,TRADE
NSW1,2026/01/19 04:30:00,6464.42,60.32,TRADE
NSW1,2026/01/19 04:35:00,6481.73,58.15,TRADE
NSW1,2026/01/19 04:40:00,6537.05,58.57,TRADE
NSW1,2026/01/19 04:45:00,6603.6,60.21,TRADE
NSW1,2026/01/19 04:50:00,6626.59,60.26,TRADE
NSW1,2026/01/19 04:55:00,6689.57,65,TRADE
NSW1,2026/01/19 05:00:00,6708.79,60.49,TRADE
NSW1,2026/01/19 05:05:00,6765.27,60.19,TRADE
